id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,Fiction
PG43262,"The Broken Font: A Story of the Civil War, Vol. 2 (of 2)","Sherer, Moyle",1789.0,1869.0,['en'],2.0,"{'Great Britain -- History -- Civil War, 1642-1649 -- Fiction'}",Text,1
PG43264,The Phantom Airman,"Walker, Rowland",,,['en'],8.0,"{'Airships -- Juvenile fiction', 'Science fiction', 'Pirates -- Fiction', 'Aeronautics -- Juvenile fiction'}",Text,1
PG43280,Jean Baptiste: A Story of French Canada,"Le Rossignol, James Edward",1866.0,,['en'],1.0,"{'Canada -- Fiction', 'French Canadians -- Fiction'}",Text,1
PG43281,"Cripps, the Carrier: A Woodland Tale","Blackmore, R. D. (Richard Doddridge)",1825.0,1900.0,['en'],24.0,"{'Kidnapping -- Fiction', 'Oxfordshire (England) -- Fiction'}",Text,1
PG43288,The Third Volume,"Hume, Fergus",1859.0,1932.0,['en'],17.0,"{'Detective and mystery stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Murder -- Fiction'}",Text,1
PG43292,Wanderings of French Ed,"René, J. Adelard (Joseph Adelard)",1868.0,,['en'],3.0,"{'United States -- History -- 19th century -- Fiction', 'French Canadians -- Fiction'}",Text,1
PG43294,Les Jeudis de Madame Charbonneau,"Pontmartin, Armand, comte de",1811.0,1890.0,['fr'],4.0,"{'Romans à clef', 'Paris (France) -- Intellectual life -- 19th century -- Fiction', 'Satire', 'French fiction -- 19th century'}",Text,1
PG43298,"The Riddle and the Ring; or, Won by Nerve","MacLaren, Gordon",,,['en'],10.0,"{'Detective and mystery stories', 'New York (N.Y.) -- Fiction', 'Dime novels', 'Adventure stories'}",Text,1
PG43318,Tarnished Silver,"Outram, Mary Frances",,,['en'],5.0,"{'Missing persons -- Fiction', 'Christian life -- Fiction'}",Text,1
PG43322,Kotona: Kuvaelma Itä-Suomesta,"Ahrenberg, Jacob",1847.0,1914.0,['fi'],2.0,{'Fiction'},Text,1
PG43340,"The Fair God; or, The Last of the 'Tzins: A Tale of the Conquest of Mexico","Wallace, Lew",1827.0,1905.0,['en'],32.0,"{'Cortés, Hernán, 1485-1547 -- Fiction', 'Biographical fiction', 'Aztecs -- Fiction', 'Montezuma II, Emperor of Mexico, approximately 1480-1520 -- Fiction', 'Mexico -- History -- Conquest, 1519-1540 -- Fiction', 'Historical fiction'}",Text,1
PG43351,A Chain of Evidence,"Wells, Carolyn",1862.0,1942.0,['en'],32.0,"{'Detective and mystery stories', 'New York (N.Y.) -- Social life and customs -- Fiction', 'Love stories', 'Murder -- Fiction'}",Text,1
PG43353,"In the Depths of the Dark Continent; or, The Vengeance of Van Vincent","Shea, Cornelius",1863.0,1920.0,['en'],6.0,"{'Dime novels', 'Young men -- Fiction', 'Revenge -- Fiction', 'Americans -- Africa -- Fiction', 'Adventure stories'}",Text,1
PG43358,Modern Flirtations: A Novel,"Sinclair, Catherine",1800.0,1864.0,['en'],14.0,"{'Uncles -- Fiction', 'Sisters -- Fiction', 'Christian life -- Fiction', 'Love stories', 'Harrogate (England) -- Fiction', 'Man-woman relationships -- Fiction', 'Conduct of life -- Fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Mate selection -- Fiction'}",Text,1
PG43361,Die acht Gesichter am Biwasee: Japanische Liebesgeschichten,"Dauthendey, Max",1867.0,1918.0,['de'],11.0,{'Biwa Lake Region (Japan) -- Fiction'},Text,1
PG43380,Aunt Jane,"Lee, Jennette",1860.0,1951.0,['en'],8.0,{'Nurses -- Fiction'},Text,1
PG43393,"At the Councillor's; or, A Nameless History","Marlitt, E. (Eugenie)",1825.0,1887.0,['en'],4.0,"{'German fiction -- Translations into English', 'Interpersonal relations -- Fiction', 'Merchants -- Fiction'}",Text,1
PG43395,The Washer of the Ford: Legendary moralities and barbaric tales,"Sharp, William",1855.0,1905.0,['en'],43.0,"{'Scotland -- Social life and customs -- Fiction', 'Mythology, Celtic -- Fiction'}",Text,1
PG43423,"Old Mole: Being the Surprising Adventures in England of Herbert Jocelyn Beenham, M.A., Sometime Sixth-Form Master at Thrigsby Grammar School in the County of Lancaster","Cannan, Gilbert",1884.0,1955.0,['en'],28.0,"{'Man-woman relationships -- Fiction', 'England -- Fiction', 'Husband and wife -- Fiction', 'Theater -- Fiction'}",Text,1
PG43444,White Heather: A Novel (Volume 1 of 3),"Black, William",1841.0,1898.0,['en'],3.0,{'Scotland -- Social life and customs -- Fiction'},Text,1
PG43445,White Heather: A Novel (Volume 2 of 3),"Black, William",1841.0,1898.0,['en'],5.0,{'Scotland -- Social life and customs -- Fiction'},Text,1
PG43446,White Heather: A Novel (Volume 3 of 3),"Black, William",1841.0,1898.0,['en'],5.0,{'Scotland -- Social life and customs -- Fiction'},Text,1
PG43449,"Mrs. Severn: A Novel, Vol. 1 (of 3)","Carter, Mary Elizabeth",,,['en'],7.0,{'Fiction'},Text,1
PG43450,The Settler,"Whitaker, Herman",1867.0,1919.0,['en'],17.0,"{'Frontier and pioneer life -- Fiction', 'Husband and wife -- Fiction', 'Manitoba -- Fiction'}",Text,1
PG43458,"I Puritani di Scozia, vol. 1","Scott, Walter",1771.0,1832.0,['it'],25.0,"{'Bothwell Bridge, Battle of, Scotland, 1679 -- Fiction', 'War stories', 'Scotland -- History -- 1660-1688 -- Fiction', 'Historical fiction'}",Text,1
PG43459,"I Puritani di Scozia, vol. 2","Scott, Walter",1771.0,1832.0,['it'],14.0,"{'Historical fiction', 'Bothwell Bridge, Battle of, Scotland, 1679 -- Fiction', 'Scotland -- History -- 1660-1688 -- Fiction', 'War stories'}",Text,1
PG43460,"I Puritani di Scozia, vol. 3","Scott, Walter",1771.0,1832.0,['it'],9.0,"{'Bothwell Bridge, Battle of, Scotland, 1679 -- Fiction', 'War stories', 'Scotland -- History -- 1660-1688 -- Fiction', 'Historical fiction'}",Text,1
PG43463,A Prairie-Schooner Princess,"Maule, Mary K. (Mary Katherine)",1861.0,,['en'],12.0,"{'Indians of North America -- Nebraska -- Fiction', 'Quakers -- Fiction', 'Frontier and pioneer life -- Nebraska -- Fiction', 'Pioneers -- Nebraska -- Fiction', 'Omaha Indians -- Fiction', 'Pioneers -- United States -- Fiction'}",Text,1
PG43471,"They Looked and Loved; Or, Won by Faith","Miller, Alex. McVeigh, Mrs.",1850.0,1937.0,['en'],5.0,"{'Man-woman relationships -- Fiction', 'Marriage -- Fiction', 'Young women -- Fiction'}",Text,1
PG43473,"The Trappers of Arkansas; or, The Loyal Heart","Aimard, Gustave",1818.0,1883.0,['en'],6.0,"{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Trappers -- Fiction', 'Western stories', 'Arkansas -- Fiction'}",Text,1
PG43482,A Book of Bryn Mawr Stories,,,,['en'],20.0,"{'Women college students -- Fiction', 'College stories, American', 'Bryn Mawr College -- Fiction', 'Bryn Mawr (Pa.) -- Social life and customs -- Fiction'}",Text,1
PG43485,"Pharais; and, The Mountain Lovers","Sharp, William",1855.0,1905.0,['en'],20.0,{'Scotland -- Fiction'},Text,1
PG43489,The Gypsy Queen's Vow,"Fleming, May Agnes",1840.0,1880.0,['en'],12.0,{'Fiction'},Text,1
PG43492,The Five Knots,"White, Fred M. (Fred Merrick)",1859.0,,['en'],25.0,"{'Mystery fiction', 'Love stories', 'England -- Fiction', 'Jewelry theft -- Fiction'}",Text,1
PG43498,"Flora Adair; or, Love Works Wonders. Vol. 1 (of 2)","Donelan, A. M.",,,['en'],2.0,{'Fiction'},Text,1
PG43499,"Flora Adair; or, Love Works Wonders. Vol. 2 (of 2)","Donelan, A. M.",,,['en'],2.0,{'Fiction'},Text,1
PG43508,The Eddy: A Novel of To-day,"Cullen, Clarence Louis",,1922.0,['en'],11.0,"{'Mistresses -- Fiction', 'Love stories', 'Mothers and daughters -- Fiction', 'Divorced women -- Fiction', 'New York (N.Y.) -- Fiction', 'Young women -- Fiction'}",Text,1
PG43527,The Quest: A Romance,"Forman, Justus Miles",1875.0,1915.0,['en'],6.0,"{'Missing persons -- Fiction', 'Paris (France) -- Fiction', 'Love stories'}",Text,1
PG43529,"Secresy; or, Ruin on the Rock","Fenwick, E. (Eliza)",1766.0,1840.0,['en'],12.0,"{'Women -- Fiction', 'Feminist fiction'}",Text,1
PG43542,Beginners Luck,"Hahn, Emily",1905.0,1997.0,['en'],17.0,"{'Teenage boys -- Fiction', 'New Mexico -- Fiction'}",Text,1
PG43547,Ansa: Yhteiskunnallinen kuvaus Pariisin työväen elämästä toisen keisarikunnan aikana,"Zola, Émile",1840.0,1902.0,['fi'],2.0,"{'Working class women -- Fiction', 'Paris (France) -- Fiction', 'Domestic fiction', 'French fiction -- Translations into Finnish', 'Married women -- Fiction'}",Text,1
PG43551,The White Horses,"Sutcliffe, Halliwell",1870.0,1932.0,['en'],9.0,"{'Great Britain -- History -- Civil War, 1642-1649 -- Fiction'}",Text,1
PG43561,L'homme sauvage,"Pfeil, Johann Gottlob Benjamin",1732.0,1800.0,['fr'],11.0,"{'Primitive societies -- Fiction', 'Utopias -- Fiction'}",Text,1
PG43564,Kansalaisemme,"Ahrenberg, Jacob",1847.0,1914.0,['fi'],2.0,{'Fiction'},Text,1
PG43587,Princeton Stories,"Williams, Jesse Lynch",1871.0,1929.0,['en'],8.0,"{'Princeton University -- Fiction', 'Princeton (N.J.) -- Social life and customs -- Fiction', 'College stories, American'}",Text,1
PG43610,Naisten aarreaitta,"Zola, Émile",1840.0,1902.0,['fi'],2.0,"{'Paris (France) -- Fiction', 'Seduction -- Fiction', 'Women sales personnel -- Fiction', 'French fiction -- Translations into Finnish', 'Department stores -- Fiction'}",Text,1
PG43611,The Tables of the Law; & The Adoration of the Magi,"Yeats, W. B. (William Butler)",1865.0,1939.0,['en'],22.0,"{'Religion -- Fiction', 'Loneliness -- Fiction', 'Mysticism -- Fiction', 'Spiritual life -- Fiction'}",Text,1
PG43616,The Quaint Companions: With an Introduction by H. G. Wells,"Merrick, Leonard",1864.0,1939.0,['en'],16.0,{'Race discrimination -- Fiction'},Text,1
PG43627,"Strange Stories from a Chinese Studio, Vol. 1 (of 2)","Pu, Songling",1640.0,1715.0,['en'],38.0,"{'China -- Social life and customs -- Fiction', 'Short stories, Chinese -- Translations into English'}",Text,1
PG43628,"Strange Stories from a Chinese Studio, Vol. 2 (of 2)","Pu, Songling",1640.0,1715.0,['en'],49.0,"{'China -- Social life and customs -- Fiction', 'Short stories, Chinese -- Translations into English'}",Text,1
PG43629,Strange Stories from a Chinese Studio (Volumes 1 and 2),"Pu, Songling",1640.0,1715.0,['en'],216.0,"{'China -- Social life and customs -- Fiction', 'Short stories, Chinese -- Translations into English'}",Text,1
PG43633,"The Royal Life Guard; or, the flight of the royal family.: A historical romance of the suppression of the French monarchy","Dumas, Alexandre",1802.0,1870.0,['en'],42.0,"{'France -- History -- Revolution, 1789-1799 -- Fiction', 'Marie Antoinette, Queen, consort of Louis XVI, King of France, 1755-1793 -- Fiction'}",Text,1
PG43652,Les mystères d'Udolphe,"Radcliffe, Ann Ward",1764.0,1823.0,['fr'],26.0,"{'Gothic fiction (Literary genre)', 'Horror tales', 'Inheritance and succession -- Fiction', 'Young women -- Fiction', 'Guardian and ward -- Fiction', 'Castles -- Fiction', 'Italy -- Fiction', 'Orphans -- Fiction'}",Text,1
PG43674,The Cardinal Moth,"White, Fred M. (Fred Merrick)",1859.0,,['en'],18.0,"{'Love stories', 'England -- Fiction', 'Mystery fiction'}",Text,1
PG43676,"Pauline, ou la liberté de l'amour","Dumur, Louis",1860.0,1933.0,['fr'],8.0,{'Fiction'},Text,1
PG43678,"Anne of Geierstein; Or, The Maiden of the Mist. Volume 1 (of 2)","Scott, Walter",1771.0,1832.0,['en'],43.0,"{'France -- History -- Louis XI, 1461-1483 -- Fiction'}",Text,1
PG43688,"Wednesday the Tenth, A Tale of the South Pacific","Allen, Grant",1848.0,1899.0,['en'],9.0,"{'Oceania -- Fiction', 'South Pacific Ocean -- Fiction', 'Sea stories'}",Text,1
PG43698,Les français au pôle Nord,"Boussenard, Louis",1847.0,1910.0,['fr'],17.0,{'Arctic regions -- Fiction'},Text,1
PG43702,The Adventures of a Modest Man,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],47.0,"{'Paris (France) -- Fiction', 'Storytelling -- Fiction', 'Humorous stories', 'Fathers and daughters -- Fiction', 'Love stories', 'Americans -- France -- Fiction', 'New York (N.Y.) -- Social life and customs -- 19th century -- Fiction'}",Text,1
PG43703,The Business of Life,"Chambers, Robert W. (Robert William)",1865.0,1933.0,['en'],36.0,"{'Love stories', 'Husband and wife -- Fiction', 'Businesswomen -- Fiction', 'Man-woman relationships -- Fiction', 'New York (State) -- Social life and customs -- Fiction', 'Rich people -- Fiction'}",Text,1
PG43704,"Janmaat in de Oost; of, Vestiging van het Nederlandsch gezag op Celebes","Louwerse, Pieter",1840.0,1909.0,['nl'],9.0,{'Sulawesi (Indonesia) -- History -- Fiction'},Text,1
PG43706,Wounds in the rain: War stories,"Crane, Stephen",1871.0,1900.0,['en'],37.0,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories, American'}",Text,1
PG43716,The Adventurers,"Aimard, Gustave",1818.0,1883.0,['en'],7.0,"{'Fiction', 'Adventure stories'}",Text,1
PG43724,"Markens grøde, Første del","Hamsun, Knut",1859.0,1952.0,['no'],40.0,{'Norway -- Fiction'},Text,1
PG43725,"Markens grøde, Anden del","Hamsun, Knut",1859.0,1952.0,['no'],23.0,{'Norway -- Fiction'},Text,1
PG43726,The Days of Auld Lang Syne,"Maclaren, Ian",1850.0,1907.0,['en'],6.0,"{'Short stories', 'Scotland -- Social life and customs -- Fiction'}",Text,1
PG43727,His Majesty Baby and Some Common People,"Maclaren, Ian",1850.0,1907.0,['en'],7.0,"{'Short stories', 'Fiction'}",Text,1
PG43729,"The Lost Pibroch, and other Sheiling Stories","Munro, Neil",1864.0,1930.0,['en'],28.0,"{'Short stories', 'Highlands (Scotland) -- Fiction'}",Text,1
PG43731,Bud: A Novel,"Munro, Neil",1864.0,1930.0,['en'],14.0,"{'Argyllshire (Scotland) -- Fiction', 'Women household employees -- Fiction', 'Domestic fiction', 'Colonsay (Scotland) -- Fiction', 'Visitors, Foreign -- Fiction', 'Culture shock -- Fiction', 'Young women -- Fiction', 'Psychological fiction', 'Americans -- Scotland -- Fiction'}",Text,1
PG43732,The Shoes of Fortune,"Munro, Neil",1864.0,1930.0,['en'],28.0,"{'Adventure stories', 'Fugitives from justice -- Fiction'}",Text,1
PG43733,Das Geheimnis der Gioconda: Das Tagebuch des Diebes,"Schwitzky, Ernst Bernhard Joseph Theodor",1884.0,,['de'],4.0,"{'Art thefts -- France -- Paris -- Fiction', 'Leonardo, da Vinci, 1452-1519. Mona Lisa -- Fiction'}",Text,1
PG43741,Old Friends and New Fancies: An Imaginary Sequel to the Novels of Jane Austen,"Brinton, Sybil G.",,,['en'],84.0,"{'Mate selection -- Fiction', 'England -- Social life and customs -- 18th century -- Fiction', 'Courtship -- Fiction'}",Text,1
PG43742,To Tell You the Truth,"Merrick, Leonard",1864.0,1939.0,['en'],27.0,"{'Paris (France) -- Social life and customs -- Fiction', 'Short stories, English'}",Text,1
PG43743,Munster Village,"Hamilton, Mary, Lady",1739.0,1816.0,['en'],4.0,{'Fiction'},Text,1
PG43748,"Le Mariage de Mademoiselle Gimel, Dactylographe","Bazin, René",1853.0,1932.0,['fr'],6.0,"{'Short stories, French', 'France -- Social life and customs -- Fiction'}",Text,1
PG43749,The Carpet from Bagdad,"MacGrath, Harold",1871.0,1932.0,['en'],16.0,{'Middle East -- Fiction'},Text,1
PG43756,"Tales of My Time, Vol. 1 (of 3): Who Is She?","Scargill, William Pitt",1787.0,1836.0,['en'],14.0,{'England -- Social life and customs -- 19th century -- Fiction'},Text,1
PG43773,Shifting Sands,"Bassett, Sara Ware",1872.0,1968.0,['en'],21.0,"{'Mystery fiction', 'Love stories', 'Cape Cod (Mass.) -- Fiction', 'New England -- Social life and customs -- 20th century -- Fiction', 'Nieces -- Fiction', 'Widows -- Fiction'}",Text,1
PG43777,Az uj földesur (1. kötet),"Jókai, Mór",1825.0,1904.0,['hu'],4.0,{'Hungary -- History -- 1849-1867 -- Fiction'},Text,1
PG43778,Az uj földesur (2. kötet),"Jókai, Mór",1825.0,1904.0,['hu'],3.0,{'Hungary -- History -- 1849-1867 -- Fiction'},Text,1
PG43779,Az uj földesur (3. kötet),"Jókai, Mór",1825.0,1904.0,['hu'],5.0,{'Hungary -- History -- 1849-1867 -- Fiction'},Text,1
PG43782,Gringalette,"Rebell, Hugues",1867.0,1905.0,['fr'],20.0,{'Flagellation -- Fiction'},Text,1
PG43784,Le mort vivant,"Stevenson, Robert Louis",1850.0,1894.0,['fr'],14.0,"{'Mystery fiction', 'Uncles -- Fiction', 'Avarice -- Fiction', 'Brothers -- Fiction', 'Cousins -- Fiction', 'Inheritance and succession -- Fiction'}",Text,1
PG43785,Ruth Erskine's Son,Pansy,1841.0,1930.0,['en'],17.0,"{'Mothers and sons -- Fiction', 'Christian life -- Fiction', 'Children of divorced parents -- Fiction', 'Divorced women -- Fiction', 'Conduct of life -- Fiction', 'Widows -- Fiction', 'Daughters-in-law -- Fiction'}",Text,1
PG43787,Madame Corentine,"Bazin, René",1853.0,1932.0,['fr'],14.0,"{'Brittany (France) -- Fiction', 'French fiction -- 19th century'}",Text,1
PG43788,Vrakets hemmelighet,"Osbourne, Lloyd",1868.0,1947.0,['no'],24.0,"{'Shipwrecks -- Fiction', 'Avarice -- Fiction', 'Treasure troves -- Fiction'}",Text,1
PG43811,"Merkland; or, Self Sacrifice","Oliphant, Mrs. (Margaret)",1828.0,1897.0,['en'],10.0,{'Scotland -- Fiction'},Text,1
PG43827,The Law Inevitable,"Couperus, Louis",1863.0,1923.0,['en'],7.0,"{'Man-woman relationships -- Fiction', 'Divorced women -- Fiction', 'Italy -- Fiction'}",Text,1
PG43828,"White Wings: A Yachting Romance, Volume I","Black, William",1841.0,1898.0,['en'],6.0,{'Yachting -- Fiction'},Text,1
PG43829,"White Wings: A Yachting Romance, Volume II","Black, William",1841.0,1898.0,['en'],3.0,{'Yachting -- Fiction'},Text,1
PG43830,"White Wings: A Yachting Romance, Volume III","Black, William",1841.0,1898.0,['en'],4.0,{'Yachting -- Fiction'},Text,1
PG43835,Lumen,"Flammarion, Camille",1842.0,1925.0,['en'],79.0,"{'Space and time -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG43837,The Man Who Was Good,"Merrick, Leonard",1864.0,1939.0,['en'],4.0,"{'Man-woman relationships -- Fiction', 'Conduct of life -- Fiction', 'Physicians -- Fiction'}",Text,1
PG43838,The Pearl of the Andes: A Tale of Love and Adventure,"Aimard, Gustave",1818.0,1883.0,['en'],12.0,"{'Love stories', 'Andes Region -- Fiction', 'Adventure stories'}",Text,1
PG43850,Uusia kertomuksia iltalampun ääressä,Aina,1856.0,1928.0,['fi'],2.0,{'Fiction'},Text,1
PG43862,In the Morning Glow: Short Stories,"Gilson, Roy Rolfe",1875.0,1933.0,['en'],10.0,"{'Short stories', 'United States -- Social life and customs -- 20th century -- Fiction'}",Text,1
PG43878,The Grim House,"Molesworth, Mrs.",1839.0,1921.0,['en'],11.0,"{'England -- Social life and customs -- 19th century -- Fiction', 'Young women -- Fiction', 'Families -- Fiction'}",Text,1
PG43892,Ein Parcerie-Vertrag: Erzählung zur Warnung und Belehrung für Auswanderer und ihre Freunde,"Gerstäcker, Friedrich",1816.0,1872.0,['de'],4.0,"{'Brazil -- Emigration and Immigration -- Fiction', 'Sharecropping -- Brazil -- Fiction'}",Text,1
PG43911,"A Dreadful Temptation; or, A Young Wife's Ambition","Miller, Alex. McVeigh, Mrs.",1850.0,1937.0,['en'],8.0,"{'Revenge -- Fiction', 'Man-woman relationships -- Fiction'}",Text,1
PG43913,Aus dem Matrosenleben,"Gerstäcker, Friedrich",1816.0,1872.0,['de'],7.0,"{'Australia -- Gold discoveries -- Fiction', 'Adventure stories'}",Text,1
PG43916,Nothing But the Truth,"Isham, Frederic Stewart",1866.0,1922.0,['en'],21.0,"{'Interpersonal relations -- Fiction', 'Man-woman relationships -- Fiction', 'Humorous stories', 'Truthfulness and falsehood -- Fiction'}",Text,1
PG43923,Le lion du désert: Scènes de la vie indienne dans les prairies,"Aimard, Gustave",1818.0,1883.0,['fr'],8.0,{'Fiction'},Text,1
PG43925,The Prairie Flower: A Tale of the Indian Border,"Aimard, Gustave",1818.0,1883.0,['en'],42.0,"{'Fiction', 'Western stories'}",Text,1
PG43931,Wallenstein. 1 (of 2),"Döblin, Alfred",1878.0,1957.0,['de'],70.0,"{'Wallenstein, Albrecht Wenzel Eusebius von, Herzog von Friedland, 1583-1634 -- Fiction'}",Text,1
PG43932,Wallenstein. 2 (of 2),"Döblin, Alfred",1878.0,1957.0,['de'],40.0,"{'Wallenstein, Albrecht Wenzel Eusebius von, Herzog von Friedland, 1583-1634 -- Fiction'}",Text,1
PG43934,Harbor Jim of Newfoundland,"Bartlett, Alden Eugene",1873.0,,['en'],9.0,{'Newfoundland and Labrador -- Fiction'},Text,1
PG43938,The Sorceress of Rome,"Gallizier, Nathan",1866.0,1927.0,['en'],36.0,"{'Holy Roman Empire -- History -- Otto III, 983-1002 -- Fiction', 'Otto III, Holy Roman Emperor, 980-1002 -- Fiction', 'Rome (Italy) -- History -- 476-1420 -- Fiction'}",Text,1
